DEPARTAMENTO_CIRCUNSCRICAO;SECCIONAL_CIRCUNSCRICAO;MUNICIPIO_CIRCUNSCRICAO;DP_CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;MÊS ESTATISTICA;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;MUNICIPIO_ELABORACAO;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA;2017;Sheet;false
DEMACRO;SEC Santo André;Mauá;001 DP - Mauá;1;1;30124;2;2017;22/02/2017;1326;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;22/02/2017;31/12/1899 21:00:00;Via pública;RUA OSCARITO;185;-2,36381E+16;-4,64734E+16;Autor/Vitima;Masculino;24;08/08/1992;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30130;2;2017;01/02/2017;244;2017;MAUA;03º D.P. MAUA;DEL.SEC.SANTO ANDRÉ;DEMACRO;01/02/2017;31/12/1899 12:55:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;32;11/05/1984;Parda;CABELEIREIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;03/02/2017;833;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;03/02/2017;31/12/1899 17:59:00;Via pública;RODOVIA SP 31;13900;-2,36619E+16;-4,64194E+14;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;08/02/2017;976;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;08/02/2017;31/12/1899 18:25:00;Via pública;RUA JOÃO DE CAMPOS;173;-2,36623E+16;-4,64231E+16;Vítima;Masculino;19;09/07/1997;Parda;ESTUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;17/02/2017;1209;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;17/02/2017;31/12/1899 22:00:00;Via pública;RUA MARIA HELENA MOURÃO DE MIRANDA D AVI;85;-2,3659E+16;-4,64372E+16;Vítima;Masculino;47;28/09/1969;Parda;MOTORISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Santo André;002 DP - Santo André;1;1;30103;2;2017;20/02/2017;1130;2017;S.ANDRE;02º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;20/02/2017;31/12/1899 20:10:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;44;13/02/1973;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Santo André;006 DP - Santo André;1;1;30105;2;2017;19/02/2017;858;2017;S.ANDRE;04º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;19/02/2017;31/12/1899 02:50:00;Via pública;RUA LUÍS ARTUR LAMOUCHE BARBOSA;0;-2,36916E+16;-4,6494E+16;Vítima;Masculino;35;20/10/1981;Parda;SERVENTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Santo André;006 DP - Santo André;1;1;30105;2;2017;22/02/2017;899;2017;S.ANDRE;04º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;21/02/2017;31/12/1899 21:40:00;Restaurante e afins;RUA POR DO SOL;202;-2,37068E+16;-4,65031E+16;Vítima;Masculino;24;26/05/1992;Branca;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Santo André;Santo André;006 DP - Santo André;1;1;30105;2;2017;28/02/2017;1001;2017;S.ANDRE;04º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;28/02/2017;31/12/1899 14:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;34;14/02/1983;Branca;PRENDAS DOMESTICAS;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;17/02/2017;1217;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;17/02/2017;31/12/1899 06:49:00;Via pública;RUA HUMAITÁ;100;-2,37565E+16;-4,65373E+16;Vítima;Masculino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;18/02/2017;1270;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;18/02/2017;31/12/1899 20:48:00;Via pública;RUA GUADALAJARA;100;-2,37209E+14;-4,65748E+16;Vítima;Masculino;35;29/10/1981;Outros;RECEPCIONISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;25/02/2017;1448;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;25/02/2017;31/12/1899 10:20:00;Via pública;RUA MATILDE FERRARI MAÇON;960;-2,37479E+14;-4,65735E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;006 DP - São Bernardo do Campo;1;1;30109;2;2017;06/02/2017;950;2017;S.BERNARDO DO CAMPO;01º D.P. S.B.C-DR OMAR CASSIM;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;05/02/2017;31/12/1899 20:56:00;Via pública;RUA AIRTON SENNA;1228;-2,37533E+16;-4,65341E+16;Vítima;Feminino;35;24/04/1981;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Caetano do Sul;DM - S. Caetano do Sul;1;1;30112;2;2017;27/02/2017;608;2017;S.CAETANO DO SUL;DEL.POL.S.CAETANO DO SUL;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;26/02/2017;31/12/1899 21:30:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;32;27/07/1984;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC São Bernardo Campo;São Caetano do Sul;DM - S. Caetano do Sul;null;1;30112;2;2017;27/02/2017;608;2017;S.CAETANO DO SUL;DEL.POL.S.CAETANO DO SUL;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;26/02/2017;31/12/1899 21:30:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;17;04/01/2000;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu das Artes;001 DP - Embú;1;1;30404;2;2017;04/02/2017;383;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;04/02/2017;31/12/1899 05:21:00;Via pública;RUA BURIL;10;-2,36566E+16;-4,68153E+16;Vítima;Masculino;24;12/03/1992;Preta;ENCARREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu das Artes;001 DP - Embú;1;1;30404;2;2017;16/02/2017;530;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;15/02/2017;31/12/1899 23:01:00;Via pública;RUA MANHUAÇU;321;-2,36534E+16;-4,68122E+14;Vítima;Masculino;25;10/04/1991;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;23/02/2017;630;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;23/02/2017;31/12/1899 09:45:00;Via pública;ESTRADA CAPUAVA;1;-2,36266E+16;-4,68665E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;24/02/2017;637;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;23/02/2017;31/12/1899 21:10:00;Condominio Comercial;RUA CONSTELAÇÃO;246;-23650699096;-4,68632E+16;Vítima;Masculino;36;02/04/1980;Parda;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;26/02/2017;675;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;26/02/2017;31/12/1899 14:02:00;Via pública;RUA MARCELINO PINTO TEIXEIRA;288;-2,36461E+16;-4,68412E+16;Vítima;Masculino;50;23/06/1966;Preta;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Taboão da Serra;Embu-Guaçu;DM - Embú Guaçú;1;1;30405;2;2017;16/02/2017;362;2017;EMBU-GUACU;DEL.POL.EMBU-GUAÇU;DEL.SEC.TABOÃO DA SERRA;DEMACRO;16/02/2017;31/12/1899 19:42:00;Saúde;ESTRADA DE JACEGUAVA;3;-2,38423E+16;-4,6784E+16;Vítima;Masculino;26;09/04/1990;Parda;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;001 DP - Sé;1;1;10108;3;2017;03/03/2017;1440;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;03/03/2017;31/12/1899 02:20:00;Via pública;RUA LIBERO BADARO;370;-2,35466E+16;-4,66363E+16;Vítima;Masculino;30;07/09/1986;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;001 DP - Sé;1;1;10108;3;2017;28/03/2017;2078;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;28/03/2017;31/12/1899 22:20:00;Saúde;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;17;04/03/2000;Parda;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;003 DP - Campos Elísios;1;1;10103;3;2017;13/03/2017;1376;2017;S.PAULO;03º D.P. CAMPOS ELISEOS;DEL.SEC.1º CENTRO;DECAP;13/03/2017;31/12/1899 11:15:00;Via pública;RUA QUIRINO DE ANDRADE;15;-2,35481E+16;-4,66393E+14;Vítima;Masculino;38;06/06/1978;Branca;PINTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;005 DP - Aclimação;1;1;10342;3;2017;23/03/2017;2750;2017;S.PAULO;78º D.P. JARDINS;DEL.SEC.1º CENTRO;DECAP;22/03/2017;31/12/1899 22:09:00;Via pública;RUA GENEBRA;177;-2,35527E+14;-4,66398E+16;Vítima;Masculino;35;29/08/1981;Parda;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;006 DP - Cambuci;1;1;10108;3;2017;07/03/2017;1564;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;07/03/2017;31/12/1899 17:40:00;Via pública;RUA VICENTE DE CARVALHO;100;-2,35615E+14;-4,66181E+16;Vítima;Masculino;53;29/06/1963;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10105;3;2017;03/03/2017;870;2017;S.PAULO;05º D.P. ACLIMACAO;DEL.SEC.1º CENTRO;DECAP;01/03/2017;31/12/1899 22:19:00;Via pública;RUA DOUTOR COSTA VALENTE;0;-23542167525;-4,66097E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10108;3;2017;10/03/2017;1654;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;10/03/2017;31/12/1899 20:02:00;Via pública;RUA CAVALHEIRO;169;-2,35431E+14;-4,66146E+16;Vítima;Masculino;28;28/08/1988;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10108;3;2017;24/03/2017;1983;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;24/03/2017;31/12/1899 14:17:00;Via pública;RUA DOM BOSCO;424;-2,35555E+16;-4,66183E+16;Vítima;Masculino;32;15/05/1984;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;2ª SEC;São Paulo;017 DP - Ipiranga;1;1;200100;3;2017;02/03/2017;161;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;02/03/2017;31/12/1899 02:10:00;Via pública;AVENIDA PRESIDENTE WILSON;3100;-2,3581E+16;-4,65984E+16;Vítima;Masculino;49;19/04/1967;Branca;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;2ª SEC;São Paulo;017 DP - Ipiranga;1;1;10226;3;2017;17/03/2017;1664;2017;S.PAULO;26º D.P. SACOMA;DEL.SEC.2º SUL;DECAP;17/03/2017;31/12/1899 08:29:00;Via pública;AVENIDA DOUTOR GENTIL DE MOURA;0;-2,36026E+14;-4,66149E+16;Vítima;Feminino;20;06/12/1996;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;2ª SEC;São Paulo;026 DP - Sacomã;1;1;10358;3;2017;15/03/2017;988;2017;S.PAULO;95º D.P. HELIÓPOLIS;DEL.SEC.2º SUL;DECAP;14/03/2017;31/12/1899 23:30:00;Via pública;RUA PADRE CURSINO DE MOURA;135;-2,36193E+14;-4,66116E+14;Vítima;Feminino;46;08/12/1970;Branca;PRENDAS DOMESTICAS;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;2ª SEC;São Paulo;083 DP - Parque Bristol;1;1;10226;3;2017;10/03/2017;1482;2017;S.PAULO;26º D.P. SACOMA;DEL.SEC.2º SUL;DECAP;09/03/2017;31/12/1899 22:19:00;Area não ocupada;RUA ERCILIO CONTRUCCI;59;-2,36437E+14;-4,66113E+16;Vítima;Masculino;31;28/05/1985;Branca;POLICIAL MILITAR ativa;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;037 DP - Campo Limpo;1;1;10356;3;2017;12/03/2017;;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;12/03/2017;31/12/1899 11:30:00;Restaurante e afins;RUA MARIO LINHARES;948;-23634552486;-4,67471E+16;Vítima;Masculino;34;14/03/1982;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;046 DP - Perus;1;1;10333;3;2017;29/03/2017;2059;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;29/03/2017;31/12/1899 18:18:00;Via pública;RUA ALBERTO CALLIX;76;-2,34416E+16;-4,6795E+16;Vítima;Masculino;39;23/11/1977;Branca;VIGILANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;075 DP - Jardim Arpoador;1;1;10339;3;2017;27/03/2017;803;2017;S.PAULO;75º D.P. JARDIM ARPOADOR;DEL.SEC.3º OESTE;DECAP;26/03/2017;31/12/1899 22:30:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;42;29/01/1975;Parda;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;075 DP - Jardim Arpoador;1;1;10356;3;2017;09/03/2017;1724;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;09/03/2017;31/12/1899 02:11:00;Via pública;AVENIDA GENERAL ASDRUBAL DA CUNHA;1411;-2,35913E+14;-4,6792E+16;Vítima;Masculino;31;11/09/1985;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;075 DP - Jardim Arpoador;1;1;10356;3;2017;27/03/2017;2214;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;27/03/2017;31/12/1899 00:31:00;Via pública;RUA LUIS SAIA;161;-23592926796;-4,67909E+16;Vítima;Masculino;51;26/08/1965;Preta;SERVIDOR PUBLICO FEDERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;087 DP - Vila Pereira Barreto;1;1;10333;3;2017;03/03/2017;1373;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;02/03/2017;31/12/1899 23:45:00;Via pública;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES;6000;-2,34804E+16;-4,67255E+16;Vítima;Masculino;28;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;087 DP - Vila Pereira Barreto;null;1;10333;3;2017;03/03/2017;1373;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;02/03/2017;31/12/1899 23:45:00;Via pública;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES;6000;-2,34804E+16;-4,67255E+16;Vítima;Masculino;35;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;091 DP - Ceagesp;1;1;10357;3;2017;24/03/2017;1606;2017;S.PAULO;91º D.P. CEASA;DEL.SEC.3º OESTE;DECAP;24/03/2017;31/12/1899 20:00:00;Restaurante e afins;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;17;07/09/1999;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;3ª SEC;São Paulo;091 DP - Ceagesp;1;1;10357;3;2017;25/03/2017;1613;2017;S.PAULO;91º D.P. CEASA;DEL.SEC.3º OESTE;DECAP;25/03/2017;31/12/1899 05:15:00;Via pública;AVENIDA DOUTOR GASTAO VIDIGAL;700;-2,35317E+16;-4,67363E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;020 DP - Água Fria;1;1;20120;3;2017;06/03/2017;2284;2017;S.PAULO;20º D.P. AGUA FRIA;DEL.SEC.4º NORTE;DECAP;06/03/2017;31/12/1899 10:14:00;Area não ocupada;AVENIDA CORONEL SEZEFREDO FAGUNDES;28000;-2,33742E+16;-4,65756E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;045 DP - Vila Brasilândia;1;1;10335;3;2017;31/03/2017;2443;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;31/03/2017;31/12/1899 20:56:00;Lazer e recreação;RUA MACEDONIA;504;-2,3475E+16;-4,66948E+16;Vítima;Masculino;38;30/10/1978;Branca;MOTO-BOY;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;072 DP - Vila Penteado;1;1;10335;3;2017;28/03/2017;2359;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;28/03/2017;31/12/1899 19:10:00;Via pública;AVENIDA DEPUTADO CANTIDIO SAMPAIO;4300;-2,3455E+16;-4,66955E+16;Autor/Vitima;Masculino;22;07/12/1994;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;200100;3;2017;08/03/2017;175;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;08/03/2017;31/12/1899 19:30:00;Rodovia/Estrada;RODOVIA BR 381;78;-2,34022E+16;-4,65753E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;10336;3;2017;18/03/2017;2784;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;18/03/2017;31/12/1899 03:37:00;Via pública;RUA ANORIAÇU;1;-2,34607E+16;-4,65711E+16;Vítima;Masculino;22;02/12/1994;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;05/03/2017;1717;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;05/03/2017;31/12/1899 06:23:00;Via pública;AVENIDA ELISIO TEIXEIRA LEITE;4827;-2,34576E+14;-4,67146E+16;Autor/Vitima;Masculino;19;05/04/1997;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;09/03/2017;1829;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;08/03/2017;31/12/1899 23:58:00;Saúde;AVENIDA ELISIO TEIXEIRA LEITE;6999;-2,3441E+16;-4,67169E+16;Vítima;Masculino;49;12/12/1967;Branca;JORNALEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;12/03/2017;1915;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;12/03/2017;31/12/1899 01:58:00;Via pública;AVENIDA HUGO ITALO MERIGO;200;-2,34509E+16;-4,66988E+16;Vítima;Masculino;36;31/05/1980;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;12/03/2017;1934;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;12/03/2017;31/12/1899 06:10:00;Via pública;RUA APARECIDA DO TABOADO;299;-2,34614E+16;-4,6711E+16;Vítima;Masculino;19;20/05/1997;Branca;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10336;3;2017;13/03/2017;2594;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;13/03/2017;31/12/1899 01:00:00;Via pública;RUA BICICLETA;32;-2,35167E+16;-4,65741E+16;Vítima;Masculino;46;10/11/1970;Branca;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;029 DP - Vila Diva;null;1;10229;3;2017;06/03/2017;428;2017;S.PAULO;29º D.P. VILA PRUDENTE;DEL.SEC.5º LESTE;DECAP;06/03/2017;31/12/1899 12:08:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;5;31/07/2011;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;029 DP - Vila Diva;1;1;10229;3;2017;06/03/2017;428;2017;S.PAULO;29º D.P. VILA PRUDENTE;DEL.SEC.5º LESTE;DECAP;06/03/2017;31/12/1899 12:08:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;33;09/12/1983;Branca;ESTUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;3;2017;11/03/2017;2517;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;11/03/2017;31/12/1899 15:20:00;Saúde;ESTRADA DO M BOI MIRIM;5203;-2,36903E+14;-4,67724E+16;Vítima;Masculino;33;26/07/1983;Branca;SEM PROFISSAO DEFINIDA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;200100;3;2017;24/03/2017;209;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;24/03/2017;31/12/1899 14:20:00;Via pública;RUA JUVENAL DE JERUSALEM;262;-2,37657E+16;-4,67068E+16;Vítima;Masculino;24;30/04/1992;Branca;PADEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;10374;3;2017;07/03/2017;2144;2017;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;07/03/2017;31/12/1899 01:20:00;Via pública;RUA LOUIS DAQUIN;171;-2,3739E+16;-4,66959E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10366;3;2017;02/03/2017;724;2017;S.PAULO;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;DECAP;02/03/2017;31/12/1899 06:40:00;Via pública;RUA PEDRO FLAMENGO;81;-2,3659E+16;-4,67407E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10366;3;2017;06/03/2017;745;2017;S.PAULO;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;DECAP;06/03/2017;31/12/1899 04:29:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;31;13/03/1985;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
